jday,month,day,hour,u10,v10,mixht,precip,tempc,year,datetime,ws,wd,wd_category_8,wd_category_4,ws_category,mixht_category,tempc_category,total_hours,percentage_wd_8,percentage_wd_4,percentage_ws,percentage_mixht,percentage_tempc
133,May,13,9,-2.81,2.334,1245.764,0.0,37.514,2018,2018-05-13 09:30:00,3.6528969325728315,129.71319101607398,SE,E,2-4,1K-2K,>35,744,8.60215053763441,47.17741935483871,48.11827956989247,4.704301075268817,52.1505376344086
133,May,13,10,-2.318,1.647,2133.705,0.0,39.127,2018,2018-05-13 10:30:00,2.8435423330768264,125.39479584498704,SE,E,2-4,>2000,>35,744,8.60215053763441,47.17741935483871,48.11827956989247,29.435483870967744,52.1505376344086
133,May,13,11,-1.941,0.483,2755.449,0.0,40.326,2018,2018-05-13 11:30:00,2.000192490736829,103.97371626883482,E,E,2-4,>2000,>35,744,33.19892473118279,47.17741935483871,48.11827956989247,29.435483870967744,52.1505376344086
133,May,13,12,-1.445,-0.527,3271.212,0.0,41.469,2018,2018-05-13 12:30:00,1.538100776932383,69.96278983080701,E,E,<2,>2000,>35,744,33.19892473118279,47.17741935483871,20.29569892473118,29.435483870967744,52.1505376344086
133,May,13,13,-0.951,-1.149,3745.838,0.0,42.463,2018,2018-05-13 13:30:00,1.4915099731480175,39.61374972971177,NE,N,<2,>2000,>35,744,11.29032258064516,25.940860215053764,20.29569892473118,29.435483870967744,52.1505376344086
133,May,13,14,-0.337,-1.409,4273.129,0.0,43.209,2018,2018-05-13 14:30:00,1.448740832585318,13.451123586857193,N,N,<2,>2000,>35,744,9.543010752688172,25.940860215053764,20.29569892473118,29.435483870967744,52.1505376344086
133,May,13,15,0.029,-1.689,4665.793,0.0,43.693,2018,2018-05-13 15:30:00,1.6892489455376316,359.01633253191426,N,N,<2,>2000,>35,744,9.543010752688172,25.940860215053764,20.29569892473118,29.435483870967744,52.1505376344086
133,May,13,16,-0.203,-1.887,4689.674,0.0,43.824,2018,2018-05-13 16:30:00,1.897887773289032,6.140160743709828,N,N,<2,>2000,>35,744,9.543010752688172,25.940860215053764,20.29569892473118,29.435483870967744,52.1505376344086
133,May,13,17,-0.798,-1.938,4443.378,0.0,43.505,2018,2018-05-13 17:30:00,2.0958644994369267,22.38013505195957,N,N,2-4,>2000,>35,744,9.543010752688172,25.940860215053764,48.11827956989247,29.435483870967744,52.1505376344086
133,May,13,18,-0.553,-1.393,145.564,0.0,40.258,2018,2018-05-13 18:30:00,1.4987521476214805,21.652331471908894,N,N,<2,100-500,>35,744,9.543010752688172,25.940860215053764,20.29569892473118,28.49462365591398,52.1505376344086
133,May,13,19,2.884,1.18,74.543,0.0,37.212,2018,2018-05-13 19:30:00,3.1160641841913335,247.74788211697043,W,W,2-4,<100,>35,744,10.618279569892474,24.865591397849464,48.11827956989247,31.586021505376344,52.1505376344086
133,May,13,20,2.009,-0.665,173.917,0.251,35.195,2018,2018-05-13 20:30:00,2.1162008411301607,288.3150833502756,W,W,2-4,100-500,>35,744,10.618279569892474,24.865591397849464,48.11827956989247,28.49462365591398,52.1505376344086
133,May,13,21,-2.51,-3.605,374.691,0.964,34.134,2018,2018-05-13 21:30:00,4.392735480312922,34.84776592980302,NE,N,4-6,100-500,30-35,744,11.29032258064516,25.940860215053764,26.881720430107524,28.49462365591398,24.059139784946236
133,May,13,22,-2.645,-1.708,181.949,0.258,33.236,2018,2018-05-13 22:30:00,3.1485375970440628,57.14778124883473,NE,E,2-4,100-500,30-35,744,11.29032258064516,47.17741935483871,48.11827956989247,28.49462365591398,24.059139784946236
133,May,13,23,-2.23,-0.593,85.338,0.0,32.046,2018,2018-05-13 23:30:00,2.3074984290352183,75.10856926190695,E,E,2-4,<100,30-35,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,24.059139784946236
133,May,14,0,-2.163,-0.302,53.057,0.0,30.312,2018,2018-05-14 00:30:00,2.183980998085835,82.05169417336866,E,E,2-4,<100,30-35,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,24.059139784946236
133,May,14,1,-2.163,-0.451,35.379,0.0,29.455,2018,2018-05-14 01:30:00,2.2095180469957696,78.2221912125162,E,E,2-4,<100,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
133,May,14,2,-1.377,-0.38,22.748,0.0,28.412,2018,2018-05-14 02:30:00,1.4284708607458536,74.57250549257563,E,E,<2,<100,25-30,744,33.19892473118279,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
133,May,14,3,-1.929,-0.456,34.439,0.0,27.617,2018,2018-05-14 03:30:00,1.9821647257480899,76.69989527622488,E,E,<2,<100,25-30,744,33.19892473118279,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
133,May,14,4,-3.055,-0.499,66.557,0.0,27.526,2018,2018-05-14 04:30:00,3.095484776250725,80.72329733220019,E,E,2-4,<100,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
134,May,14,5,-3.322,-0.681,100.812,0.0,27.165,2018,2018-05-14 05:30:00,3.391083160289644,78.41503929310414,E,E,2-4,100-500,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,28.49462365591398,21.63978494623656
134,May,14,6,-4.524,-0.404,81.872,0.0,30.51,2018,2018-05-14 06:30:00,4.542003082341535,84.8969372714195,E,E,4-6,<100,30-35,744,33.19892473118279,47.17741935483871,26.881720430107524,31.586021505376344,24.059139784946236
134,May,14,7,-5.294,0.074,254.706,0.0,32.946,2018,2018-05-14 07:30:00,5.2945171640103315,90.80083331634947,E,E,4-6,100-500,30-35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,24.059139784946236
134,May,14,8,-4.78,0.813,443.349,0.0,35.317,2018,2018-05-14 08:30:00,4.848646099685974,99.65270520491028,E,E,4-6,100-500,>35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,52.1505376344086
134,May,14,9,-3.628,1.723,1056.962,0.0,37.753,2018,2018-05-14 09:30:00,4.016355686440134,115.40385236650867,SE,E,4-6,1K-2K,>35,744,8.60215053763441,47.17741935483871,26.881720430107524,4.704301075268817,52.1505376344086
134,May,14,10,-1.727,1.799,1972.462,0.0,39.386,2018,2018-05-14 10:30:00,2.4937782579852605,136.16980229701878,SE,S,2-4,1K-2K,>35,744,8.60215053763441,2.0161290322580645,48.11827956989247,4.704301075268817,52.1505376344086
134,May,14,11,-0.143,1.047,2819.25,0.0,40.648,2018,2018-05-14 11:30:00,1.0567203982132642,172.22262416640913,S,S,<2,>2000,>35,744,1.2096774193548387,2.0161290322580645,20.29569892473118,29.435483870967744,52.1505376344086
134,May,14,12,0.883,0.006,3882.303,0.0,41.871,2018,2018-05-14 12:30:00,0.8830203848156621,269.61068019674485,W,W,<2,>2000,>35,744,10.618279569892474,24.865591397849464,20.29569892473118,29.435483870967744,52.1505376344086
134,May,14,13,1.772,-0.826,4789.446,0.0,43.017,2018,2018-05-14 13:30:00,1.9550601013779603,294.9921069734605,NW,W,<2,>2000,>35,744,23.9247311827957,24.865591397849464,20.29569892473118,29.435483870967744,52.1505376344086
134,May,14,14,2.467,-1.259,4992.189,0.0,43.768,2018,2018-05-14 14:30:00,2.769687708027748,297.0368772229748,NW,W,2-4,>2000,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,29.435483870967744,52.1505376344086
134,May,14,15,3.116,-1.643,5054.962,0.0,44.135,2018,2018-05-14 15:30:00,3.5226275704365912,297.801720372247,NW,W,2-4,>2000,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,29.435483870967744,52.1505376344086
134,May,14,16,3.669,-1.791,4931.369,0.0,44.153,2018,2018-05-14 16:30:00,4.082798305084394,296.01903497402157,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
134,May,14,17,3.795,-1.984,4637.603,0.0,43.743,2018,2018-05-14 17:30:00,4.282321916904426,297.60026020543603,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
134,May,14,18,1.38,-3.959,434.024,0.0,40.947,2018,2018-05-14 18:30:00,4.192622210502635,340.7828310837539,N,N,4-6,100-500,>35,744,9.543010752688172,25.940860215053764,26.881720430107524,28.49462365591398,52.1505376344086
134,May,14,19,-1.205,-5.699,321.363,0.0,37.713,2018,2018-05-14 19:30:00,5.825000085836909,11.938810387733724,N,N,4-6,100-500,>35,744,9.543010752688172,25.940860215053764,26.881720430107524,28.49462365591398,52.1505376344086
134,May,14,20,-3.827,-6.162,526.794,0.0,35.647,2018,2018-05-14 20:30:00,7.253700641741428,31.842951686590027,NE,N,6-8,500-1K,>35,744,11.29032258064516,25.940860215053764,4.704301075268817,5.779569892473118,52.1505376344086
134,May,14,21,-3.835,-2.281,390.996,0.0,33.726,2018,2018-05-14 21:30:00,4.462083145796367,59.256458309124085,NE,E,4-6,100-500,30-35,744,11.29032258064516,47.17741935483871,26.881720430107524,28.49462365591398,24.059139784946236
134,May,14,22,-4.522,1.493,415.339,0.0,32.688,2018,2018-05-14 22:30:00,4.762093342218315,108.27134487690233,E,E,4-6,100-500,30-35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,24.059139784946236
134,May,14,23,-2.995,1.604,298.472,0.0,31.381,2018,2018-05-14 23:30:00,3.3974756805604955,118.17168828332771,SE,E,2-4,100-500,30-35,744,8.60215053763441,47.17741935483871,48.11827956989247,28.49462365591398,24.059139784946236
134,May,15,0,-2.12,1.834,185.272,0.0,29.78,2018,2018-05-15 00:30:00,2.803204594745093,130.86289714467623,SE,E,2-4,100-500,25-30,744,8.60215053763441,47.17741935483871,48.11827956989247,28.49462365591398,21.63978494623656
134,May,15,1,-1.258,1.22,95.393,0.0,28.467,2018,2018-05-15 01:30:00,1.7524166171318964,134.12144109016543,SE,E,<2,<100,25-30,744,8.60215053763441,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
134,May,15,2,-1.145,0.749,40.655,0.0,27.7,2018,2018-05-15 02:30:00,1.3682200115478504,123.19064402670588,SE,E,<2,<100,25-30,744,8.60215053763441,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
134,May,15,3,-1.439,0.903,45.02,0.0,27.295,2018,2018-05-15 03:30:00,1.6988613833977158,122.10905674601912,SE,E,<2,<100,25-30,744,8.60215053763441,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
134,May,15,4,-2.872,1.176,101.744,0.0,26.903,2018,2018-05-15 04:30:00,3.103443249038074,112.2676645131363,E,E,2-4,100-500,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,28.49462365591398,21.63978494623656
135,May,15,5,-3.217,0.15,112.051,0.0,26.333,2018,2018-05-15 05:30:00,3.220495148265248,92.66961351839626,E,E,2-4,100-500,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,28.49462365591398,21.63978494623656
135,May,15,6,-3.622,-0.332,77.515,0.0,29.276,2018,2018-05-15 06:30:00,3.637184075627738,84.76278538345129,E,E,2-4,<100,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
135,May,15,7,-4.344,-0.498,248.806,0.0,31.935,2018,2018-05-15 07:30:00,4.372452401113133,83.46011169511412,E,E,4-6,100-500,30-35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,24.059139784946236
135,May,15,8,-4.196,-0.204,453.294,0.0,34.393,2018,2018-05-15 08:30:00,4.200956081655699,87.21660083887642,E,E,4-6,100-500,30-35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,24.059139784946236
135,May,15,9,-3.256,0.117,736.956,0.0,36.611,2018,2018-05-15 09:30:00,3.258101441023591,92.05796165284544,E,E,2-4,500-1K,>35,744,33.19892473118279,47.17741935483871,48.11827956989247,5.779569892473118,52.1505376344086
135,May,15,10,-1.638,-0.037,1278.97,0.0,38.555,2018,2018-05-15 10:30:00,1.6384178343755904,88.70599304559025,E,E,<2,1K-2K,>35,744,33.19892473118279,47.17741935483871,20.29569892473118,4.704301075268817,52.1505376344086
135,May,15,11,0.356,-1.085,2158.402,0.0,40.49,2018,2018-05-15 11:30:00,1.1419111173817338,341.8347883844402,N,N,<2,>2000,>35,744,9.543010752688172,25.940860215053764,20.29569892473118,29.435483870967744,52.1505376344086
135,May,15,12,1.996,-2.105,3723.392,0.0,42.432,2018,2018-05-15 12:30:00,2.9008690077285464,316.5224993823516,NW,N,2-4,>2000,>35,744,23.9247311827957,25.940860215053764,48.11827956989247,29.435483870967744,52.1505376344086
135,May,15,13,3.296,-3.141,4270.388,0.0,43.889,2018,2018-05-15 13:30:00,4.552965736747861,313.620610536251,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
135,May,15,14,3.882,-3.695,4425.021,0.0,44.585,2018,2018-05-15 14:30:00,5.359379534983504,313.58622987974354,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
135,May,15,15,4.241,-3.826,4419.21,0.0,44.866,2018,2018-05-15 15:30:00,5.711773542429707,312.05506312173947,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
135,May,15,16,4.424,-3.712,4245.79,0.0,44.803,2018,2018-05-15 16:30:00,5.7750082251023676,309.99865652853464,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
135,May,15,17,4.423,-3.704,3957.933,0.0,44.295,2018,2018-05-15 17:30:00,5.769102616525381,309.94417528651377,NW,W,4-6,>2000,>35,744,23.9247311827957,24.865591397849464,26.881720430107524,29.435483870967744,52.1505376344086
135,May,15,18,2.643,-2.436,537.875,0.0,41.227,2018,2018-05-15 18:30:00,3.5943768583719766,312.66614174779863,NW,W,2-4,500-1K,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,5.779569892473118,52.1505376344086
135,May,15,19,2.348,-2.225,109.285,0.0,37.261,2018,2018-05-15 19:30:00,3.234768770716077,313.4592866511566,NW,W,2-4,100-500,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,28.49462365591398,52.1505376344086
135,May,15,20,1.664,-1.575,40.589,0.0,35.254,2018,2018-05-15 20:30:00,2.2911833187241912,313.42604458327673,NW,W,2-4,<100,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,31.586021505376344,52.1505376344086
135,May,15,21,1.337,-1.423,17.296,0.0,34.035,2018,2018-05-15 21:30:00,1.9525619068290767,316.7847258217513,NW,N,<2,<100,30-35,744,23.9247311827957,25.940860215053764,20.29569892473118,31.586021505376344,24.059139784946236
135,May,15,22,0.676,-0.74,17.214,0.0,32.643,2018,2018-05-15 22:30:00,1.0022853884997027,317.5878785074053,NW,N,<2,<100,30-35,744,23.9247311827957,25.940860215053764,20.29569892473118,31.586021505376344,24.059139784946236
135,May,15,23,0.135,-0.438,17.131,0.0,31.259,2018,2018-05-15 23:30:00,0.458332848484592,342.8696984731564,N,N,<2,<100,30-35,744,9.543010752688172,25.940860215053764,20.29569892473118,31.586021505376344,24.059139784946236
135,May,16,0,-0.256,-0.201,17.056,0.0,29.983,2018,2018-05-16 00:30:00,0.3254796460610095,51.862547623929714,NE,E,<2,<100,25-30,744,11.29032258064516,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
135,May,16,1,-0.573,0.013,16.992,0.0,28.87,2018,2018-05-16 01:30:00,0.5731474504872196,91.29968128389768,E,E,<2,<100,25-30,744,33.19892473118279,47.17741935483871,20.29569892473118,31.586021505376344,21.63978494623656
135,May,16,2,-1.058,-1.082,16.914,0.0,27.628,2018,2018-05-16 02:30:00,1.513303670781248,44.35745744786459,NE,N,<2,<100,25-30,744,11.29032258064516,25.940860215053764,20.29569892473118,31.586021505376344,21.63978494623656
135,May,16,3,-2.306,-2.678,46.707,0.0,27.256,2018,2018-05-16 03:30:00,3.5340232030930414,40.7314241764563,NE,N,2-4,<100,25-30,744,11.29032258064516,25.940860215053764,48.11827956989247,31.586021505376344,21.63978494623656
135,May,16,4,-3.136,-1.743,87.269,0.0,26.438,2018,2018-05-16 04:30:00,3.58783291138258,60.93453825854513,NE,E,2-4,<100,25-30,744,11.29032258064516,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
136,May,16,5,-2.605,1.579,75.874,0.0,26.601,2018,2018-05-16 05:30:00,3.0461887663111096,121.22181482318442,SE,E,2-4,<100,25-30,744,8.60215053763441,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
136,May,16,6,-3.187,1.15,72.85,0.0,29.829,2018,2018-05-16 06:30:00,3.3881365084659736,109.84151802648957,E,E,2-4,<100,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
136,May,16,7,-3.777,1.129,213.742,0.0,33.001,2018,2018-05-16 07:30:00,3.942127598137838,106.6421670373331,E,E,2-4,100-500,30-35,744,33.19892473118279,47.17741935483871,48.11827956989247,28.49462365591398,24.059139784946236
136,May,16,8,-3.353,1.704,457.942,0.0,35.873,2018,2018-05-16 08:30:00,3.761146766612545,116.93975069531857,SE,E,2-4,100-500,>35,744,8.60215053763441,47.17741935483871,48.11827956989247,28.49462365591398,52.1505376344086
136,May,16,9,-2.31,1.919,925.658,0.0,38.276,2018,2018-05-16 09:30:00,3.0031085561464472,129.7176305063449,SE,E,2-4,500-1K,>35,744,8.60215053763441,47.17741935483871,48.11827956989247,5.779569892473118,52.1505376344086
136,May,16,10,-0.281,1.168,2270.052,0.0,40.209,2018,2018-05-16 10:30:00,1.2013263503311662,166.47273048423168,S,S,<2,>2000,>35,744,1.2096774193548387,2.0161290322580645,20.29569892473118,29.435483870967744,52.1505376344086
136,May,16,11,1.896,-0.913,3875.905,0.0,41.858,2018,2018-05-16 11:30:00,2.1043728281842076,295.7126795120621,NW,W,2-4,>2000,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,29.435483870967744,52.1505376344086
136,May,16,12,2.824,-2.66,4274.095,0.0,43.133,2018,2018-05-16 12:30:00,3.879507185197625,313.2870699887794,NW,W,2-4,>2000,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,29.435483870967744,52.1505376344086
136,May,16,13,2.977,-3.374,4529.212,0.0,43.97,2018,2018-05-16 13:30:00,4.499600537825552,318.5768960267428,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
136,May,16,14,3.186,-3.627,4722.676,0.0,44.549,2018,2018-05-16 14:30:00,4.827600335570458,318.7035429520047,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
136,May,16,15,3.274,-3.891,4799.979,0.0,44.832,2018,2018-05-16 15:30:00,5.085170301966297,319.9217725328456,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
136,May,16,16,3.297,-4.183,4791.925,0.0,44.778,2018,2018-05-16 16:30:00,5.326133494384083,321.75516433149903,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
136,May,16,17,3.122,-4.442,4516.103,0.0,44.26,2018,2018-05-16 17:30:00,5.429387442428474,324.8990493080273,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
136,May,16,18,1.43,-3.296,557.388,0.0,41.631,2018,2018-05-16 18:30:00,3.5928423288532993,336.5459442871934,NW,N,2-4,500-1K,>35,744,23.9247311827957,25.940860215053764,48.11827956989247,5.779569892473118,52.1505376344086
136,May,16,19,0.411,-3.321,121.992,0.0,37.738,2018,2018-05-16 19:30:00,3.3463356077954884,352.9450662998612,N,N,2-4,100-500,>35,744,9.543010752688172,25.940860215053764,48.11827956989247,28.49462365591398,52.1505376344086
136,May,16,20,-0.62,-2.85,60.019,0.0,35.577,2018,2018-05-16 20:30:00,2.9166590476090963,12.273119799138982,N,N,2-4,<100,>35,744,9.543010752688172,25.940860215053764,48.11827956989247,31.586021505376344,52.1505376344086
136,May,16,21,-1.607,-1.847,36.796,0.0,33.887,2018,2018-05-16 21:30:00,2.4482356912683056,41.02521120086948,NE,N,2-4,<100,30-35,744,11.29032258064516,25.940860215053764,48.11827956989247,31.586021505376344,24.059139784946236
136,May,16,22,-2.67,-0.75,44.072,0.0,32.64,2018,2018-05-16 22:30:00,2.7733373397406957,74.31000707091613,E,E,2-4,<100,30-35,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,24.059139784946236
136,May,16,23,-2.828,0.831,53.817,0.0,31.61,2018,2018-05-16 23:30:00,2.9475659449790093,106.37527973940153,E,E,2-4,<100,30-35,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,24.059139784946236
136,May,17,0,-2.613,1.939,63.378,0.0,30.755,2018,2018-05-17 00:30:00,3.2538423440603266,126.57759274439448,SE,E,2-4,<100,30-35,744,8.60215053763441,47.17741935483871,48.11827956989247,31.586021505376344,24.059139784946236
136,May,17,1,-2.248,2.231,72.748,0.0,29.692,2018,2018-05-17 01:30:00,3.1671540852948725,134.7825354823483,SE,E,2-4,<100,25-30,744,8.60215053763441,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
136,May,17,2,-2.459,1.93,97.924,0.0,28.6,2018,2018-05-17 02:30:00,3.1259528147430506,128.12737216995663,SE,E,2-4,<100,25-30,744,8.60215053763441,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
136,May,17,3,-3.26,0.112,98.171,0.0,27.714,2018,2018-05-17 03:30:00,3.261923359001557,91.9676700402266,E,E,2-4,<100,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,31.586021505376344,21.63978494623656
136,May,17,4,-3.793,-1.083,117.418,0.0,27.203,2018,2018-05-17 04:30:00,3.944583374705116,74.06458003300725,E,E,2-4,100-500,25-30,744,33.19892473118279,47.17741935483871,48.11827956989247,28.49462365591398,21.63978494623656
137,May,17,5,-3.829,-1.191,144.957,0.0,26.645,2018,2018-05-17 05:30:00,4.009952867553434,72.72183667373832,E,E,4-6,100-500,25-30,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,21.63978494623656
137,May,17,6,-4.685,-0.734,99.355,0.0,29.685,2018,2018-05-17 06:30:00,4.742149407178141,81.09583909866991,E,E,4-6,<100,25-30,744,33.19892473118279,47.17741935483871,26.881720430107524,31.586021505376344,21.63978494623656
137,May,17,7,-4.797,-0.637,249.387,0.0,32.449,2018,2018-05-17 07:30:00,4.839109215547836,82.43587097940926,E,E,4-6,100-500,30-35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,24.059139784946236
137,May,17,8,-4.983,-0.783,428.618,0.0,35.058,2018,2018-05-17 08:30:00,5.044142940084073,81.06989080690519,E,E,4-6,100-500,>35,744,33.19892473118279,47.17741935483871,26.881720430107524,28.49462365591398,52.1505376344086
137,May,17,9,-4.562,-0.625,613.963,0.0,37.42,2018,2018-05-17 09:30:00,4.604613881749479,82.19896773278636,E,E,4-6,500-1K,>35,744,33.19892473118279,47.17741935483871,26.881720430107524,5.779569892473118,52.1505376344086
137,May,17,10,-3.239,-0.319,1160.333,0.0,39.463,2018,2018-05-17 10:30:00,3.254670797484747,84.37523923573006,E,E,2-4,1K-2K,>35,744,33.19892473118279,47.17741935483871,48.11827956989247,4.704301075268817,52.1505376344086
137,May,17,11,-0.964,-0.775,2404.842,0.0,41.347,2018,2018-05-17 11:30:00,1.2368997534157729,51.20274001328809,NE,E,<2,>2000,>35,744,11.29032258064516,47.17741935483871,20.29569892473118,29.435483870967744,52.1505376344086
137,May,17,12,1.084,-2.245,4635.318,0.0,43.128,2018,2018-05-17 12:30:00,2.493006417962056,334.2263902332311,NW,N,2-4,>2000,>35,744,23.9247311827957,25.940860215053764,48.11827956989247,29.435483870967744,52.1505376344086
137,May,17,13,2.13,-3.412,4862.213,0.0,44.179,2018,2018-05-17 13:30:00,4.02226851415964,328.0248153763299,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
137,May,17,14,2.328,-3.833,4862.519,0.0,44.633,2018,2018-05-17 14:30:00,4.4845816973269645,328.7272975573718,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
137,May,17,15,2.511,-4.009,4837.006,0.0,44.817,2018,2018-05-17 15:30:00,4.73045473501227,327.93940990468207,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
137,May,17,16,2.799,-4.168,4749.116,0.0,44.742,2018,2018-05-17 16:30:00,5.020619981635734,326.11685826558687,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
137,May,17,17,3.082,-4.342,4491.772,0.0,44.233,2018,2018-05-17 17:30:00,5.324630315805971,324.6324427895289,NW,N,4-6,>2000,>35,744,23.9247311827957,25.940860215053764,26.881720430107524,29.435483870967744,52.1505376344086
137,May,17,18,2.062,-2.928,474.541,0.0,41.201,2018,2018-05-17 18:30:00,3.581204825195007,324.84545389203026,NW,N,2-4,100-500,>35,744,23.9247311827957,25.940860215053764,48.11827956989247,28.49462365591398,52.1505376344086
137,May,17,19,2.178,-2.346,101.316,0.0,36.914,2018,2018-05-17 19:30:00,3.2011560411826228,317.1267174875404,NW,N,2-4,100-500,>35,744,23.9247311827957,25.940860215053764,48.11827956989247,28.49462365591398,52.1505376344086
137,May,17,20,2.303,-1.446,40.949,0.0,35.031,2018,2018-05-17 20:30:00,2.719324364617064,302.1237535204658,NW,W,2-4,<100,>35,744,23.9247311827957,24.865591397849464,48.11827956989247,31.586021505376344,52.1505376344086
137,May,17,21,2.653,-0.332,18.275,0.0,33.552,2018,2018-05-17 21:30:00,2.6736927646982926,277.13299033931884,W,W,2-4,<100,30-35,744,10.618279569892474,24.865591397849464,48.11827956989247,31.586021505376344,24.059139784946236
137,May,17,22,2.775,0.73,17.202,0.0,32.231,2018,2018-05-17 22:30:00,2.869411960663718,255.2615188291047,W,W,2-4,<100,30-35,744,10.618279569892474,24.865591397849464,48.11827956989247,31.586021505376344,24.059139784946236
137,May,17,23,2.962,0.41,20.451,0.0,30.874,2018,2018-05-17 23:30:00,2.9902414618221056,262.11919666449467,W,W,2-4,<100,30-35,744,10.618279569892474,24.865591397849464,48.11827956989247,31.586021505376344,24.059139784946236
137,May,18,0,3.138,-0.947,25.811,0.0,29.63,2018,2018-05-18 00:30:00,3.2777817193949934,286.7930042289877,W,W,2-4,<100,25-30,744,10.618279569892474,24.865591397849464,48.11827956989247,31.586021505376344,21.63978494623656
137,May,18,1,2.509,-2.247,26.373,0.0,28.601,2018,2018-05-18 01:30:00,3.3680988702827594,311.846859422639,NW,W,2-4,<100,25-30,744,23.9247311827957,24.865591397849464,48.11827956989247,31.586021505376344,21.63978494623656
137,May,18,2,1.235,-3.11,24.656,0.0,27.484,2018,2018-05-18 02:30:00,3.346240427703903,338.3416706867084,N,N,2-4,<100,25-30,744,9.543010752688172,25.940860215053764,48.11827956989247,31.586021505376344,21.63978494623656
137,May,18,3,0.108,-2.662,16.85,0.0,26.345,2018,2018-05-18 03:30:00,2.66418993316918,357.67672712040803,N,N,2-4,<100,25-30,744,9.543010752688172,25.940860215053764,48.11827956989247,31.586021505376344,21.63978494623656
